Date,Service,log.dd.version,@log.total_tokens,@log.invoke_chain_time_in_seconds,Message
2024-04-14T23:20:48.431Z,"""cape-core""","""1.755.0""",918,0.8764967918396000,Producing a PHSH evaluation for 423c55bd-e0bf-4718-80d4-4dd2fc886064
2024-04-14T23:20:47.835Z,"""cape-core""","""1.755.0""",921,0.9253110885620120,Producing a BEC evaluation for 1a52c846-349f-4bd2-9793-472caac43c52
2024-04-14T23:20:46.796Z,"""cape-core""","""1.755.0""",930,0.7461397647857670,Producing a PHSH evaluation for b2f2ad40-31da-4029-be1d-4e4345fc4576
2024-04-14T23:20:44.445Z,"""cape-core""","""1.755.0""",930,0.8247115612030030,Producing a PHSH evaluation for ebe73707-33d9-4bf6-98a5-4614cb5680fe
2024-04-14T23:19:19.739Z,"""cape-core""","""1.755.0""",622,0.7907476425170900,Producing a PHSH evaluation for 6f785914-3175-4a17-bdd6-444bdeed4443
2024-04-14T23:19:18.709Z,"""cape-core""","""1.755.0""",622,0.7460370063781740,Producing a PHSH evaluation for e5ac9c74-43f6-451b-b4de-42908687bdbc
2024-04-14T23:03:09.774Z,"""cape-core""","""1.755.0""",1272,0.8113853931427000,Producing a SPAM evaluation for d56d1484-bd0c-4d5f-8f2c-41f84baa8327
2024-04-14T23:01:33.365Z,"""cape-core""","""1.755.0""",522,0.7766070365905760,Producing a PHSH evaluation for d4d66af7-acd1-45a3-bc97-46695100501b
2024-04-14T23:01:31.667Z,"""cape-core""","""1.755.0""",522,1.0140912532806400,Producing a PHSH evaluation for 262eb375-a0c2-4583-bae9-4ae2db6c116c
2024-04-14T22:48:26.062Z,"""cape-core""","""1.755.0""",350,0.8873507976531980,Producing a PHSH evaluation for c72ab4e3-1dc9-4f14-9227-4f5105186611
2024-04-14T22:46:30.376Z,"""cape-core""","""1.755.0""",336,0.8061461448669430,Producing a BNGN evaluation for 8715cd78-a273-4164-9499-4d8065df829b
2024-04-14T22:46:16.976Z,"""cape-core""","""1.755.0""",1938,0.8484017848968510,Producing a BNGN evaluation for 822cee4b-f2e6-4a4c-8069-410e08f8daf9
2024-04-14T22:45:31.597Z,"""cape-core""","""1.755.0""",336,0.8777644634246830,Producing a GREY evaluation for a25f46ca-6240-4faa-bf34-4f43b58ff4e4
2024-04-14T22:37:06.726Z,"""cape-core""","""1.755.0""",689,1.0141642093658400,Producing a BEC evaluation for 1faa6666-fe3f-44f6-ba75-403cbb48e314
2024-04-14T22:31:38.008Z,"""cape-core""","""1.755.0""",442,1.0051472187042200,Producing a SPAM evaluation for e8bec52f-9258-42ca-b434-423a59718587
2024-04-14T22:30:33.057Z,"""cape-core""","""1.755.0""",851,1.2604835033416700,Producing a BNGN evaluation for f7ff20a3-5c82-461c-9c68-459523d9a2cb
2024-04-14T22:30:26.822Z,"""cape-core""","""1.755.0""",850,0.847130537033081,Producing a BNGN evaluation for 6fff15d4-2825-4223-89c8-4d4d4498a624
2024-04-14T22:30:24.079Z,"""cape-core""","""1.755.0""",855,1.4993832111358600,Producing a BNGN evaluation for df8a9006-abeb-4f85-abff-457f917de2d3
2024-04-14T22:28:04.016Z,"""cape-core""","""1.755.0""",634,0.8838779926300050,Producing a PHSH evaluation for fc6b6fae-063c-48ee-ab23-408c4bf37c79
2024-04-14T22:28:02.878Z,"""cape-core""","""1.755.0""",634,0.8269081115722660,Producing a PHSH evaluation for e3c50eac-d7fe-4983-8e16-46f1246c96dc
2024-04-14T22:13:42.262Z,"""cape-core""","""1.755.0""",489,0.6677172183990480,Producing a SPAM evaluation for 0983a8f5-2258-4572-9af8-483e17c45626
2024-04-14T22:13:32.931Z,"""cape-core""","""1.755.0""",489,0.9269123077392580,Producing a SPAM evaluation for 81b25ba7-2968-4ad0-9ec8-4e2ea57ec091
2024-04-14T21:55:44.757Z,"""cape-core""","""1.755.0""",592,0.9686195850372310,Producing a BEC evaluation for 368219be-3901-4f0d-b841-4011e170628f
2024-04-14T21:42:27.547Z,"""cape-core""","""1.755.0""",703,0.903505802154541,Producing a BNGN evaluation for c4d17527-d552-4f9f-bca9-49cc4208846b
2024-04-14T21:42:23.891Z,"""cape-core""","""1.755.0""",1010,0.9199755191802980,Producing a BEC evaluation for 5b761241-dd9a-4d54-9169-41b37b5c4aa5
2024-04-14T21:42:23.619Z,"""cape-core""","""1.755.0""",1010,0.7376313209533690,Producing a PHSH evaluation for ff9af861-dd2c-455b-98d9-450030f91393
2024-04-14T21:42:18.671Z,"""cape-core""","""1.755.0""",1010,0.9277286529541020,Producing a PHSH evaluation for 65620d02-be88-4546-a5f7-4ac967db8dc4
2024-04-14T21:03:52.307Z,"""cape-core""","""1.755.0""",617,0.8605365753173830,Producing a SPAM evaluation for 5bb2f38d-0ae2-4386-be08-4d49a7e77121
2024-04-14T21:00:44.792Z,"""cape-core""","""1.755.0""",14138,2.0624022483825700,Producing a PHSH evaluation for 8e547371-c223-4287-9961-489338973796
2024-04-14T21:00:32.977Z,"""cape-core""","""1.755.0""",997,0.9236643314361570,Producing a BNGN evaluation for b22fd58f-af65-41a7-90bf-4106be4cfbb7
2024-04-14T20:58:59.600Z,"""cape-core""","""1.755.0""",3609,1.4695041179657000,Producing a PHSH evaluation for ae0c2717-bfb9-4615-92f8-4296a6e6b580
2024-04-14T20:58:28.154Z,"""cape-core""","""1.755.0""",7672,1.4411258697509800,Producing a GREY evaluation for 5eb02208-4ecf-4ce1-8b41-4cb2ca7d4b37
2024-04-14T20:56:36.600Z,"""cape-core""","""1.755.0""",563,0.8777377605438230,Producing a BNGN evaluation for 2f1be9b8-688b-4a39-ad91-4e09a20bcb50
2024-04-14T20:49:49.673Z,"""cape-core""","""1.755.0""",1058,0.9499332904815670,Producing a PHSH evaluation for abe8a698-5f45-46a8-8764-4b0bcc53b874
2024-04-14T20:48:06.912Z,"""cape-core""","""1.755.0""",1037,0.8589072227478030,Producing a PHSH evaluation for cc9f23b3-c71a-47e1-b43e-4ca5a65b8df5
2024-04-14T20:46:56.567Z,"""cape-core""","""1.755.0""",1060,0.866234540939331,Producing a PHSH evaluation for 221c1745-d313-4719-ad5c-4619097372bd
2024-04-14T20:46:36.515Z,"""cape-core""","""1.755.0""",556,1.3614497184753400,Producing a SPAM evaluation for 22dad8ba-2550-4389-a550-44e76e716963
2024-04-14T20:43:46.101Z,"""cape-core""","""1.755.0""",1064,0.9701850414276120,Producing a PHSH evaluation for 6ed5ad62-0b73-4d7f-936b-46ba27c6f3de
2024-04-14T20:43:26.249Z,"""cape-core""","""1.755.0""",331,3.685181140899660,Producing a PHSH evaluation for a5924291-ef8e-4b8b-bcbc-4df6b69fafb4
2024-04-14T20:43:21.592Z,"""cape-core""","""1.755.0""",331,0.9912190437316900,Producing a PHSH evaluation for 58bea4e3-462d-4f55-9b1b-4aae196c6107
2024-04-14T20:38:03.167Z,"""cape-core""","""1.755.0""",1284,1.0180089473724400,Producing a BNGN evaluation for 78bbe00d-7cf0-45f1-aced-4f56cf5e2355
2024-04-14T20:36:36.399Z,"""cape-core""","""1.755.0""",3961,1.3770339488983200,Producing a SPAM evaluation for f0feee98-2ce0-4b45-9885-441c7adcf83f
2024-04-14T20:29:27.909Z,"""cape-core""","""1.755.0""",3609,1.0858726501464800,Producing a PHSH evaluation for 8cf57a49-e66b-49cc-ad93-48cc8f19c262
2024-04-14T20:15:21.488Z,"""cape-core""","""1.755.0""",4790,1.611288070678710,Producing a BNGN evaluation for 15910a82-144f-4be0-ba7b-4d56635c9d2f
2024-04-14T20:07:13.620Z,"""cape-core""","""1.755.0""",544,0.9358699321746830,Producing a PHSH evaluation for bbcbafcd-818d-463d-a693-4ba610bcd84c
2024-04-14T20:05:13.721Z,"""cape-core""","""1.755.0""",550,1.031097650527950,Producing a PHSH evaluation for ff3ddde6-6133-4d4a-af90-47a3039335dc
2024-04-14T19:57:56.383Z,"""cape-core""","""1.755.0""",271,0.7628748416900640,Producing a BEC evaluation for fdcdf58b-03a8-4da8-8943-4195b56dab56
2024-04-14T19:53:57.346Z,"""cape-core""","""1.755.0""",2996,1.2363812923431400,Producing a PHSH evaluation for 08e9f1a6-52d6-4e92-a5be-46bfb6fb8c62
2024-04-14T19:49:15.597Z,"""cape-core""","""1.755.0""",2988,1.5752019882202100,Producing a PHSH evaluation for 5c9b60ec-ac23-48b8-93c0-4812d9885a20
2024-04-14T19:42:07.745Z,"""cape-core""","""1.755.0""",438,2.7117512226104700,Producing a BNGN evaluation for 03b2ee3b-f9fb-4500-a265-45159894dff3
2024-04-14T19:39:22.360Z,"""cape-core""","""1.755.0""",2994,3.3395612239837600,Producing a PHSH evaluation for d8c31951-cab0-4948-8b22-49c0b9899ce5
2024-04-14T19:37:08.010Z,"""cape-core""","""1.755.0""",2989,3.740272283554080,Producing a PHSH evaluation for 51024b4e-0c5d-44b6-82fa-45ced9a49ac5
2024-04-14T19:30:25.995Z,"""cape-core""","""1.755.0""",535,0.9165341854095460,Producing a FLTR evaluation for 0adcf510-78b6-41fd-841d-4d51e0a00a86
2024-04-14T19:24:09.789Z,"""cape-core""","""1.755.0""",2985,1.2545723915100100,Producing a PHSH evaluation for a3822660-5b8d-44ed-90be-46e52036c74c
2024-04-14T19:22:49.452Z,"""cape-core""","""1.755.0""",5830,1.5279357433319100,Producing a PHSH evaluation for 8001beef-d98e-4421-b8e6-405b1347867d
2024-04-14T19:21:29.021Z,"""cape-core""","""1.755.0""",5829,1.7306835651397700,Producing a PHSH evaluation for 25c11b4d-e26b-4886-b385-4686d9d4f19b
2024-04-14T19:19:22.034Z,"""cape-core""","""1.755.0""",2991,2.0328848361969000,Producing a PHSH evaluation for 4a1421b9-f7f7-47d3-92e9-44de685a0033
2024-04-14T19:18:19.694Z,"""cape-core""","""1.755.0""",606,0.9896273612976070,Producing a SPAM evaluation for f4c7e075-4969-49e2-a3fc-47550549d498
2024-04-14T19:13:28.650Z,"""cape-core""","""1.755.0""",535,0.6883509159088140,Producing a FLTR evaluation for e59aa884-268e-4440-afe3-40e1c7a937fd
2024-04-14T19:12:48.712Z,"""cape-core""","""1.755.0""",535,0.7133986949920650,Producing a FLTR evaluation for fff702a8-9261-4ea0-bcd1-439a80cf76c4
2024-04-14T19:05:35.116Z,"""cape-core""","""1.755.0""",760,0.9457371234893800,Producing a BNGN evaluation for 423c617f-2eb8-43d8-99d7-4313cdf0769a
2024-04-14T19:05:19.993Z,"""cape-core""","""1.755.0""",2985,1.1294095516204800,Producing a PHSH evaluation for 505e0f0d-1bb4-4a2d-ac11-46e5bae96b01
2024-04-14T19:01:23.095Z,"""cape-core""","""1.755.0""",5829,1.5075438022613500,Producing a PHSH evaluation for b3e8e397-2ffa-4f05-baa8-4711a6c62086
2024-04-14T18:58:05.709Z,"""cape-core""","""1.755.0""",891,1.0556707382202100,Producing a PHSH evaluation for 06e9dcc1-4f44-4c97-9380-4615d5d4375e
2024-04-14T18:58:03.564Z,"""cape-core""","""1.755.0""",894,3.5750670433044400,Producing a PHSH evaluation for e2987af4-1d1e-4514-9b17-427a617129ff
2024-04-14T18:57:59.318Z,"""cape-core""","""1.755.0""",891,1.031395673751830,Producing a PHSH evaluation for f74a1199-d230-42d4-99de-4ef8ab23c568
2024-04-14T18:57:55.848Z,"""cape-core""","""1.755.0""",894,0.8268022537231450,Producing a PHSH evaluation for b0866e21-8b91-4a39-a41f-4dff6bee89b2
2024-04-14T18:57:54.932Z,"""cape-core""","""1.755.0""",891,0.9450721740722660,Producing a PHSH evaluation for 3ac9429c-ef1a-4f5c-8b08-4c769626bbc4
2024-04-14T18:57:51.695Z,"""cape-core""","""1.755.0""",897,0.997002124786377,Producing a PHSH evaluation for f7266d52-4201-4b67-bf33-4899c955c4c7
2024-04-14T18:57:51.551Z,"""cape-core""","""1.755.0""",894,0.8426756858825680,Producing a PHSH evaluation for 5cd709dc-042a-42b4-968a-42ab364df7bf
2024-04-14T18:57:43.525Z,"""cape-core""","""1.755.0""",5829,2.3705437183380100,Producing a PHSH evaluation for ab56cbe1-af63-413e-b20b-47898529d3e8
2024-04-14T18:50:52.733Z,"""cape-core""","""1.755.0""",2995,1.5178887844085700,Producing a PHSH evaluation for 14d5f219-34ad-4190-a52f-47a07a432121
2024-04-14T18:45:20.812Z,"""cape-core""","""1.755.0""",2987,1.2959837913513200,Producing a PHSH evaluation for 9caf6c7a-d423-4539-a53c-44c6259cc1a3
2024-04-14T18:35:31.955Z,"""cape-core""","""1.755.0""",340,0.8955173492431640,Producing a GREY evaluation for c8d31bd1-e81f-40ed-9d86-42e0ca369ce6
2024-04-14T18:31:38.849Z,"""cape-core""","""1.755.0""",535,1.0590720176696800,Producing a FLTR evaluation for 33539927-a1f7-4a02-8492-49b1345a29f7
2024-04-14T18:30:45.122Z,"""cape-core""","""1.755.0""",650,1.0882203578949000,Producing a PHSH evaluation for 8139ebbe-0ab4-4f85-9916-4ab641b71229
2024-04-14T18:30:41.965Z,"""cape-core""","""1.755.0""",650,0.9106435775756840,Producing a PHSH evaluation for b098e9da-c3e4-4a8e-8093-4f22155d1e9c
2024-04-14T18:26:33.345Z,"""cape-core""","""1.755.0""",256,0.7454509735107420,Producing a SPAM evaluation for 69fee8de-b9e2-4f6c-a60b-4359fab64fc2
2024-04-14T18:24:49.377Z,"""cape-core""","""1.755.0""",5830,1.4116954803466800,Producing a PHSH evaluation for cbc85dd8-b7f6-479f-b279-4dcfd84be450
2024-04-14T18:24:47.070Z,"""cape-core""","""1.755.0""",2986,1.1610345840454100,Producing a PHSH evaluation for 7c2a31fa-adec-4557-a35d-42e8648a1c00
2024-04-14T18:17:45.967Z,"""cape-core""","""1.755.0""",1266,0.8660597801208500,Producing a PHSH evaluation for 524d55a5-e918-4b58-b84f-4706fd8a7370
2024-04-14T18:17:20.898Z,"""cape-core""","""1.755.0""",1271,0.8558659553527830,Producing a PHSH evaluation for 979b6158-50a2-4a8a-9123-4a47e35fd3f9
2024-04-14T18:17:18.295Z,"""cape-core""","""1.755.0""",1268,0.9303662776947020,Producing a PHSH evaluation for 0a9ca4d6-d161-49aa-9d2e-4a8d97033169
2024-04-14T18:13:14.990Z,"""cape-core""","""1.755.0""",5832,1.4226887226104700,Producing a PHSH evaluation for acb23ac8-2957-4b9f-8427-4f357e9f0a85
2024-04-14T18:09:21.073Z,"""cape-core""","""1.755.0""",598,0.9411063194274900,Producing a BNGN evaluation for d2f79c1f-3ce9-414a-87fa-4afba7f8a7ff
2024-04-14T18:05:11.136Z,"""cape-core""","""1.755.0""",1747,2.9839518070220900,Producing a BNGN evaluation for bef4cc4d-8706-40e5-9b64-4e2a31fd35e5
2024-04-14T18:03:47.751Z,"""cape-core""","""1.755.0""",2986,1.0644981861114500,Producing a PHSH evaluation for 9c756dd7-a97e-4cb4-a1d8-444fdba3aa55
2024-04-14T18:01:05.470Z,"""cape-core""","""1.755.0""",577,0.7995483875274660,Producing a BNGN evaluation for 97fa68bf-cf6d-4e90-87aa-4e9f3e32e538
2024-04-14T18:00:36.894Z,"""cape-core""","""1.755.0""",313,3.3500070571899400,Producing a PHSH evaluation for 50c44dbf-abb8-4960-92ae-4308323bcb74
2024-04-14T18:00:36.573Z,"""cape-core""","""1.755.0""",313,0.685225248336792,Producing a PHSH evaluation for 52008271-d7cb-4430-9f89-46346a182e4a
2024-04-14T18:00:27.510Z,"""cape-core""","""1.755.0""",5832,1.6800425052642800,Producing a PHSH evaluation for dbdc37d1-4a65-4387-89bd-4fd55d8dd002
2024-04-14T17:57:09.927Z,"""cape-core""","""1.755.0""",5834,1.7092978954315200,Producing a PHSH evaluation for 9ea2e04a-fda4-4c26-91e4-4d7f9bbfa3aa
2024-04-14T17:56:32.985Z,"""cape-core""","""1.755.0""",520,0.7831363677978520,Producing a SPAM evaluation for 6d9041b9-34d8-4ee1-9dbe-437c7f06da9e
2024-04-14T17:52:55.941Z,"""cape-core""","""1.755.0""",2993,1.2744050025939900,Producing a PHSH evaluation for ce2ba41c-cd71-4421-b055-4ad7aa4b4524
2024-04-14T17:52:15.305Z,"""cape-core""","""1.755.0""",2987,1.505164384841920,Producing a PHSH evaluation for 1df5bfe5-0b66-4cb4-90c6-4a6af76af296
2024-04-14T17:48:45.847Z,"""cape-core""","""1.755.0""",2989,2.1469805240631100,Producing a PHSH evaluation for 2e0336e8-5725-4432-9749-45e93432cb5e
2024-04-14T17:47:35.745Z,"""cape-core""","""1.755.0""",2990,1.134852647781370,Producing a PHSH evaluation for ec9a8c4f-b1f6-43b1-857c-4203732c5bf8
2024-04-14T17:46:04.678Z,"""cape-core""","""1.755.0""",664,0.9758882522583010,Producing a SPAM evaluation for 33a5591c-1221-44c4-bbb6-4ec9b80d1823
2024-04-14T17:37:27.872Z,"""cape-core""","""1.755.0""",3151,1.5706021785736100,Producing a PHSH evaluation for 3f4e50a6-04ce-4ad2-8c9d-44e3c9355fb5
2024-04-14T17:37:23.998Z,"""cape-core""","""1.755.0""",3097,1.1967122554779100,Producing a PHSH evaluation for d36d960b-2d9a-4ea6-981b-423d8565e36e
2024-04-14T17:37:12.849Z,"""cape-core""","""1.755.0""",3043,1.2530930042266800,Producing a PHSH evaluation for 1fe04221-9703-433f-ad8e-43f462f9a7ae
2024-04-14T17:34:24.385Z,"""cape-core""","""1.755.0""",2982,1.1551251411438000,Producing a PHSH evaluation for 2481145f-5639-4b1b-a5eb-4836074ee700
2024-04-14T17:33:33.463Z,"""cape-core""","""1.755.0""",1010,1.6321263313293500,Producing a PHSH evaluation for fc5df7ac-3d0c-459a-adaf-4ec4ecc8deb4
2024-04-14T17:33:28.077Z,"""cape-core""","""1.755.0""",1010,2.3191704750061000,Producing a PHSH evaluation for 74dcf1ef-987c-46dd-b20d-46cb2f30fa57
2024-04-14T17:33:23.987Z,"""cape-core""","""1.755.0""",1010,1.068824052810670,Producing a BEC evaluation for e021e83d-4bfb-4b89-9e8a-4d47b0683415
2024-04-14T17:31:40.300Z,"""cape-core""","""1.755.0""",5830,1.449765920639040,Producing a PHSH evaluation for 2f320559-0a3c-467a-87dd-4f67f8ead26f
2024-04-14T17:30:18.612Z,"""cape-core""","""1.755.0""",5835,1.519439458847050,Producing a PHSH evaluation for c6fb6a38-0dba-46b7-af85-46adb153b20b
2024-04-14T17:27:14.973Z,"""cape-core""","""1.755.0""",661,0.8971292972564700,Producing a GREY evaluation for 14ffc8ac-cb24-4983-96ec-43105763e7e5
2024-04-14T17:27:08.785Z,"""cape-core""","""1.755.0""",1017,0.7052819728851320,Producing a BEC evaluation for e1686cbb-3b74-4ddb-8df2-487591aaca9b
2024-04-14T17:27:04.964Z,"""cape-core""","""1.755.0""",1017,0.8699216842651370,Producing a BEC evaluation for fea1e8d5-078b-4aed-bb77-4a4fa6218d66
2024-04-14T17:27:01.604Z,"""cape-core""","""1.755.0""",1017,1.2106380462646500,Producing a BEC evaluation for 87bd8ff3-cf44-454c-88a5-49d4ebd47b8a
2024-04-14T17:26:36.499Z,"""cape-core""","""1.755.0""",906,0.8637237548828130,Producing a PHSH evaluation for 886767c9-fc21-40cb-a638-4fffdbb15088
2024-04-14T17:24:16.240Z,"""cape-core""","""1.755.0""",2985,1.7347197532653800,Producing a PHSH evaluation for 7f014a62-a48a-4f00-8a0b-40967bad5eab
2024-04-14T17:20:32.538Z,"""cape-core""","""1.755.0""",698,0.9119353294372560,Producing a SPAM evaluation for e56dde94-778d-4dde-b240-4afa5e250358
2024-04-14T17:15:25.536Z,"""cape-core""","""1.755.0""",2986,1.532182216644290,Producing a PHSH evaluation for 0c690793-2856-4f57-8685-4f259058a197
2024-04-14T17:12:38.496Z,"""cape-core""","""1.755.0""",5830,1.576817274093630,Producing a PHSH evaluation for 93e4f792-2ff5-4b16-ac84-4b7e99499aa4
2024-04-14T17:06:22.713Z,"""cape-core""","""1.755.0""",2992,2.2098376750946000,Producing a PHSH evaluation for 41ad5d48-2ae3-4f58-95cd-47966012da9c
2024-04-14T17:05:55.907Z,"""cape-core""","""1.755.0""",2332,1.0757944583892800,Producing a PHSH evaluation for 9681b6c4-fa71-432c-9705-443285ed1729
2024-04-14T16:54:26.837Z,"""cape-core""","""1.755.0""",2993,1.4017553329467800,Producing a PHSH evaluation for 3a47bcd0-b6f4-46b7-a337-42abe0c19a9c
2024-04-14T16:52:05.083Z,"""cape-core""","""1.755.0""",2985,1.9228575229644800,Producing a PHSH evaluation for 4a538f89-fa53-4710-8e6b-404f0dfe809b
2024-04-14T16:49:24.786Z,"""cape-core""","""1.755.0""",709,0.7849876880645750,Producing a PHSH evaluation for eeed3e7a-620f-4689-b7bc-46cde35e1bea
2024-04-14T16:48:44.986Z,"""cape-core""","""1.755.0""",937,2.359205722808840,Producing a PHSH evaluation for 4adec7bf-4262-408f-8c39-422b8ec595de
2024-04-14T16:48:40.246Z,"""cape-core""","""1.755.0""",655,0.8595938682556150,Producing a PHSH evaluation for 79dffc56-a4cd-48ad-ab10-4c99e0b2fbdc
2024-04-14T16:48:38.012Z,"""cape-core""","""1.755.0""",655,0.7297265529632570,Producing a SPAM evaluation for 4c7d001d-1df3-4aad-a45e-4544f527593d
2024-04-14T16:48:19.643Z,"""cape-core""","""1.755.0""",2985,3.562126398086550,Producing a PHSH evaluation for c3d1d267-6ae4-4815-9511-4668d8a396ad
2024-04-14T16:41:57.370Z,"""cape-core""","""1.755.0""",365,0.7813403606414800,Producing a PHSH evaluation for d5503994-77f1-4887-880c-457f101df7d9
2024-04-14T16:41:54.083Z,"""cape-core""","""1.755.0""",365,1.5181503295898400,Producing a PHSH evaluation for 6b7b4a68-cd16-432d-8ee8-49523240aaf1
2024-04-14T16:33:10.514Z,"""cape-core""","""1.755.0""",2993,2.73256254196167,Producing a PHSH evaluation for 95d3343c-774a-42ff-9f67-4eff09011d88
2024-04-14T16:32:34.906Z,"""cape-core""","""1.755.0""",756,0.8623166084289550,Producing a BNGN evaluation for 08826239-0337-46e6-9bee-43276d74498c
2024-04-14T16:27:02.365Z,"""cape-core""","""1.755.0""",3401,1.0196723937988300,Producing a PHSH evaluation for 06be1873-149b-43ef-a0ec-4992f6560781
2024-04-14T16:23:01Z,"""cape-core""","""1.755.0""",311,0.8395524024963380,Producing a BEC evaluation for ab57aa48-dc63-4fb4-94d0-4b0b5e03c52c
2024-04-14T16:09:16.726Z,"""cape-core""","""1.755.0""",566,1.0788393020629900,Producing a GREY evaluation for 6cd140e4-a427-415f-8b0c-445a833c5668
2024-04-14T16:06:55.834Z,"""cape-core""","""1.755.0""",599,0.8265509605407720,Producing a PHSH evaluation for 2d4fcfc4-0ca6-44ed-b54d-4402dbb04ac1
2024-04-14T16:05:41.031Z,"""cape-core""","""1.755.0""",1273,1.902632474899290,Producing a SPAM evaluation for 53dfac39-7e88-49b5-9abf-491df693752b
2024-04-14T16:05:37.616Z,"""cape-core""","""1.755.0""",1250,0.8809652328491210,Producing a SPAM evaluation for c001393d-7e18-462f-ae3c-495dec59bc08
2024-04-14T16:04:54.098Z,"""cape-core""","""1.755.0""",421,1.0372307300567600,Producing a BNGN evaluation for 89ac56ef-d0fc-40b4-8097-4bd8e17ddbb0
2024-04-14T16:03:54.951Z,"""cape-core""","""1.755.0""",341,2.354865550994870,Producing a BNGN evaluation for 40587001-e6b7-4ccd-9f94-41805daa883a
2024-04-14T16:02:20.521Z,"""cape-core""","""1.755.0""",521,0.8813188076019290,Producing a PHSH evaluation for d454e489-ba24-466c-903c-4d28c2724c9b
2024-04-14T16:00:43.736Z,"""cape-core""","""1.755.0""",399,3.1775362491607700,Producing a PHSH evaluation for 5a38821c-1380-4a4e-9a9f-4ba3d25802dc
2024-04-14T16:00:40.772Z,"""cape-core""","""1.755.0""",399,0.8068656921386720,Producing a PHSH evaluation for 2cc1eaf1-6a20-4408-9509-477a5bb1bcc8
